Consumption (kWh), Start, End, Price(p), Cost(p)
 0.001, 2024-08-07T02:30:00+01:00, 2024-08-07T03:00:00+01:00, 15.00,  0.015
 0.000, 2024-08-07T03:00:00+01:00, 2024-08-07T03:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-07T03:30:00+01:00, 2024-08-07T04:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-07T04:00:00+01:00, 2024-08-07T04:30:00+01:00, 15.00,  0.000
 0.001, 2024-08-07T04:30:00+01:00, 2024-08-07T05:00:00+01:00, 15.00,  0.015
 0.000, 2024-08-07T05:00:00+01:00, 2024-08-07T05:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-07T05:30:00+01:00, 2024-08-07T06:00:00+01:00, 15.00,  0.000
 0.001, 2024-08-07T06:00:00+01:00, 2024-08-07T06:30:00+01:00, 15.00,  0.015
 0.001, 2024-08-07T06:30:00+01:00, 2024-08-07T07:00:00+01:00, 15.00,  0.015
 0.016, 2024-08-07T07:00:00+01:00, 2024-08-07T07:30:00+01:00, 15.00,  0.240
 0.000, 2024-08-07T07:30:00+01:00, 2024-08-07T08:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-07T08:00:00+01:00, 2024-08-07T08:30:00+01:00, 15.00,  0.000
 0.001, 2024-08-07T08:30:00+01:00, 2024-08-07T09:00:00+01:00, 15.00,  0.015
 0.000, 2024-08-07T09:00:00+01:00, 2024-08-07T09:30:00+01:00, 15.00,  0.000
 0.010, 2024-08-07T09:30:00+01:00, 2024-08-07T10:00:00+01:00, 15.00,  0.150
 0.008, 2024-08-07T10:00:00+01:00, 2024-08-07T10:30:00+01:00, 15.00,  0.120
 0.042, 2024-08-07T10:30:00+01:00, 2024-08-07T11:00:00+01:00, 15.00,  0.630
 0.018, 2024-08-07T11:00:00+01:00, 2024-08-07T11:30:00+01:00, 15.00,  0.270
 0.004, 2024-08-07T11:30:00+01:00, 2024-08-07T12:00:00+01:00, 15.00,  0.060
 0.005, 2024-08-07T12:00:00+01:00, 2024-08-07T12:30:00+01:00, 15.00,  0.075
 0.009, 2024-08-07T12:30:00+01:00, 2024-08-07T13:00:00+01:00, 15.00,  0.135
 0.001, 2024-08-07T13:00:00+01:00, 2024-08-07T13:30:00+01:00, 15.00,  0.015
 0.001, 2024-08-07T13:30:00+01:00, 2024-08-07T14:00:00+01:00, 15.00,  0.015
 0.442, 2024-08-07T14:00:00+01:00, 2024-08-07T14:30:00+01:00, 15.00,  6.630
 0.791, 2024-08-07T14:30:00+01:00, 2024-08-07T15:00:00+01:00, 15.00, 11.865
 0.316, 2024-08-07T15:00:00+01:00, 2024-08-07T15:30:00+01:00, 15.00,  4.740
 0.022, 2024-08-07T15:30:00+01:00, 2024-08-07T16:00:00+01:00, 15.00,  0.330
 0.103, 2024-08-07T16:00:00+01:00, 2024-08-07T16:30:00+01:00, 15.00,  1.545
 0.154, 2024-08-07T16:30:00+01:00, 2024-08-07T17:00:00+01:00, 15.00,  2.310
 0.034, 2024-08-07T17:00:00+01:00, 2024-08-07T17:30:00+01:00, 15.00,  0.510
 0.003, 2024-08-07T17:30:00+01:00, 2024-08-07T18:00:00+01:00, 15.00,  0.045
 0.002, 2024-08-07T18:00:00+01:00, 2024-08-07T18:30:00+01:00, 15.00,  0.030
 0.001, 2024-08-07T18:30:00+01:00, 2024-08-07T19:00:00+01:00, 15.00,  0.015
 0.003, 2024-08-07T19:00:00+01:00, 2024-08-07T19:30:00+01:00, 15.00,  0.045
 0.002, 2024-08-07T19:30:00+01:00, 2024-08-07T20:00:00+01:00, 15.00,  0.030
 0.003, 2024-08-07T20:00:00+01:00, 2024-08-07T20:30:00+01:00, 15.00,  0.045
 0.002, 2024-08-07T20:30:00+01:00, 2024-08-07T21:00:00+01:00, 15.00,  0.030
 0.001, 2024-08-07T21:00:00+01:00, 2024-08-07T21:30:00+01:00, 15.00,  0.015
 0.002, 2024-08-07T21:30:00+01:00, 2024-08-07T22:00:00+01:00, 15.00,  0.030
 0.002, 2024-08-07T22:00:00+01:00, 2024-08-07T22:30:00+01:00, 15.00,  0.030
 0.002, 2024-08-07T22:30:00+01:00, 2024-08-07T23:00:00+01:00, 15.00,  0.030
 0.002, 2024-08-07T23:00:00+01:00, 2024-08-07T23:30:00+01:00, 15.00,  0.030
 0.002, 2024-08-07T23:30:00+01:00, 2024-08-08T00:00:00+01:00, 15.00,  0.030
 0.001, 2024-08-08T00:00:00+01:00, 2024-08-08T00:30:00+01:00, 15.00,  0.015
 0.000, 2024-08-08T00:30:00+01:00, 2024-08-08T01:00:00+01:00, 15.00,  0.000
 0.001, 2024-08-08T01:00:00+01:00, 2024-08-08T01:30:00+01:00, 15.00,  0.015
 0.001, 2024-08-08T01:30:00+01:00, 2024-08-08T02:00:00+01:00, 15.00,  0.015
 0.000, 2024-08-08T02:00:00+01:00, 2024-08-08T02:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-08T02:30:00+01:00, 2024-08-08T03:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-08T03:00:00+01:00, 2024-08-08T03:30:00+01:00, 15.00,  0.000
 0.001, 2024-08-08T03:30:00+01:00, 2024-08-08T04:00:00+01:00, 15.00,  0.015
 0.000, 2024-08-08T04:00:00+01:00, 2024-08-08T04:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-08T04:30:00+01:00, 2024-08-08T05:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-08T05:00:00+01:00, 2024-08-08T05:30:00+01:00, 15.00,  0.000
 0.001, 2024-08-08T05:30:00+01:00, 2024-08-08T06:00:00+01:00, 15.00,  0.015
 0.000, 2024-08-08T06:00:00+01:00, 2024-08-08T06:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-08T06:30:00+01:00, 2024-08-08T07:00:00+01:00, 15.00,  0.000
 0.001, 2024-08-08T07:00:00+01:00, 2024-08-08T07:30:00+01:00, 15.00,  0.015
 0.002, 2024-08-08T07:30:00+01:00, 2024-08-08T08:00:00+01:00, 15.00,  0.030
 0.000, 2024-08-08T08:00:00+01:00, 2024-08-08T08:30:00+01:00, 15.00,  0.000
 0.003, 2024-08-08T08:30:00+01:00, 2024-08-08T09:00:00+01:00, 15.00,  0.045
 0.005, 2024-08-08T09:00:00+01:00, 2024-08-08T09:30:00+01:00, 15.00,  0.075
 0.005, 2024-08-08T09:30:00+01:00, 2024-08-08T10:00:00+01:00, 15.00,  0.075
 0.000, 2024-08-08T10:00:00+01:00, 2024-08-08T10:30:00+01:00, 15.00,  0.000
 0.001, 2024-08-08T10:30:00+01:00, 2024-08-08T11:00:00+01:00, 15.00,  0.015
 0.002, 2024-08-08T11:00:00+01:00, 2024-08-08T11:30:00+01:00, 15.00,  0.030
 0.000, 2024-08-08T11:30:00+01:00, 2024-08-08T12:00:00+01:00, 15.00,  0.000
 0.001, 2024-08-08T12:00:00+01:00, 2024-08-08T12:30:00+01:00, 15.00,  0.015
 0.010, 2024-08-08T12:30:00+01:00, 2024-08-08T13:00:00+01:00, 15.00,  0.150
 0.006, 2024-08-08T13:00:00+01:00, 2024-08-08T13:30:00+01:00, 15.00,  0.090
 0.004, 2024-08-08T13:30:00+01:00, 2024-08-08T14:00:00+01:00, 15.00,  0.060
 0.000, 2024-08-08T14:00:00+01:00, 2024-08-08T14:30:00+01:00, 15.00,  0.000
 0.002, 2024-08-08T14:30:00+01:00, 2024-08-08T15:00:00+01:00, 15.00,  0.030
 0.005, 2024-08-08T15:00:00+01:00, 2024-08-08T15:30:00+01:00, 15.00,  0.075
 0.003, 2024-08-08T15:30:00+01:00, 2024-08-08T16:00:00+01:00, 15.00,  0.045
 0.005, 2024-08-08T16:00:00+01:00, 2024-08-08T16:30:00+01:00, 15.00,  0.075
 0.002, 2024-08-08T16:30:00+01:00, 2024-08-08T17:00:00+01:00, 15.00,  0.030
 0.013, 2024-08-08T17:00:00+01:00, 2024-08-08T17:30:00+01:00, 15.00,  0.195
 0.005, 2024-08-08T17:30:00+01:00, 2024-08-08T18:00:00+01:00, 15.00,  0.075
 0.005, 2024-08-08T18:00:00+01:00, 2024-08-08T18:30:00+01:00, 15.00,  0.075
 0.007, 2024-08-08T18:30:00+01:00, 2024-08-08T19:00:00+01:00, 15.00,  0.105
 0.004, 2024-08-08T19:00:00+01:00, 2024-08-08T19:30:00+01:00, 15.00,  0.060
 0.001, 2024-08-08T19:30:00+01:00, 2024-08-08T20:00:00+01:00, 15.00,  0.015
 0.000, 2024-08-08T20:00:00+01:00, 2024-08-08T20:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-08T20:30:00+01:00, 2024-08-08T21:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-08T21:00:00+01:00, 2024-08-08T21:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-08T21:30:00+01:00, 2024-08-08T22:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-08T22:00:00+01:00, 2024-08-08T22:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-08T22:30:00+01:00, 2024-08-08T23:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-08T23:00:00+01:00, 2024-08-08T23:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-08T23:30:00+01:00, 2024-08-09T00:00:00+01:00, 15.00,  0.000
 0.001, 2024-08-09T00:00:00+01:00, 2024-08-09T00:30:00+01:00, 15.00,  0.015
 0.940, 2024-08-09T00:30:00+01:00, 2024-08-09T01:00:00+01:00, 15.00, 14.100
 0.150, 2024-08-09T01:00:00+01:00, 2024-08-09T01:30:00+01:00, 15.00,  2.250
 0.000, 2024-08-09T01:30:00+01:00, 2024-08-09T02:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-09T02:00:00+01:00, 2024-08-09T02:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-09T02:30:00+01:00, 2024-08-09T03:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-09T03:00:00+01:00, 2024-08-09T03:30:00+01:00, 15.00,  0.000
 0.001, 2024-08-09T03:30:00+01:00, 2024-08-09T04:00:00+01:00, 15.00,  0.015
 0.003, 2024-08-09T04:00:00+01:00, 2024-08-09T04:30:00+01:00, 15.00,  0.045
 0.001, 2024-08-09T04:30:00+01:00, 2024-08-09T05:00:00+01:00, 15.00,  0.015
 0.001, 2024-08-09T05:00:00+01:00, 2024-08-09T05:30:00+01:00, 15.00,  0.015
 0.000, 2024-08-09T05:30:00+01:00, 2024-08-09T06:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-09T06:00:00+01:00, 2024-08-09T06:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-09T06:30:00+01:00, 2024-08-09T07:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-09T07:00:00+01:00, 2024-08-09T07:30:00+01:00, 15.00,  0.000
 0.001, 2024-08-09T07:30:00+01:00, 2024-08-09T08:00:00+01:00, 15.00,  0.015
 0.000, 2024-08-09T08:00:00+01:00, 2024-08-09T08:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-09T08:30:00+01:00, 2024-08-09T09:00:00+01:00, 15.00,  0.000
 0.001, 2024-08-09T09:00:00+01:00, 2024-08-09T09:30:00+01:00, 15.00,  0.015
 0.000, 2024-08-09T09:30:00+01:00, 2024-08-09T10:00:00+01:00, 15.00,  0.000
 0.038, 2024-08-09T10:00:00+01:00, 2024-08-09T10:30:00+01:00, 15.00,  0.570
 0.813, 2024-08-09T10:30:00+01:00, 2024-08-09T11:00:00+01:00, 15.00, 12.195
 1.088, 2024-08-09T11:00:00+01:00, 2024-08-09T11:30:00+01:00, 15.00, 16.320
 1.615, 2024-08-09T11:30:00+01:00, 2024-08-09T12:00:00+01:00, 15.00, 24.225
 1.074, 2024-08-09T12:00:00+01:00, 2024-08-09T12:30:00+01:00, 15.00, 16.110
 1.477, 2024-08-09T12:30:00+01:00, 2024-08-09T13:00:00+01:00, 15.00, 22.155
 0.593, 2024-08-09T13:00:00+01:00, 2024-08-09T13:30:00+01:00, 15.00,  8.895
 0.637, 2024-08-09T13:30:00+01:00, 2024-08-09T14:00:00+01:00, 15.00,  9.555
 1.336, 2024-08-09T14:00:00+01:00, 2024-08-09T14:30:00+01:00, 15.00, 20.040
 1.789, 2024-08-09T14:30:00+01:00, 2024-08-09T15:00:00+01:00, 15.00, 26.835
 1.536, 2024-08-09T15:00:00+01:00, 2024-08-09T15:30:00+01:00, 15.00, 23.040
 1.777, 2024-08-09T15:30:00+01:00, 2024-08-09T16:00:00+01:00, 15.00, 26.655
 1.325, 2024-08-09T16:00:00+01:00, 2024-08-09T16:30:00+01:00, 15.00, 19.875
 1.504, 2024-08-09T16:30:00+01:00, 2024-08-09T17:00:00+01:00, 15.00, 22.560
 0.838, 2024-08-09T17:00:00+01:00, 2024-08-09T17:30:00+01:00, 15.00, 12.570
 0.033, 2024-08-09T17:30:00+01:00, 2024-08-09T18:00:00+01:00, 15.00,  0.495
 0.024, 2024-08-09T18:00:00+01:00, 2024-08-09T18:30:00+01:00, 15.00,  0.360
 0.423, 2024-08-09T18:30:00+01:00, 2024-08-09T19:00:00+01:00, 15.00,  6.345
 0.103, 2024-08-09T19:00:00+01:00, 2024-08-09T19:30:00+01:00, 15.00,  1.545
 0.003, 2024-08-09T19:30:00+01:00, 2024-08-09T20:00:00+01:00, 15.00,  0.045
 0.006, 2024-08-09T20:00:00+01:00, 2024-08-09T20:30:00+01:00, 15.00,  0.090
 0.002, 2024-08-09T20:30:00+01:00, 2024-08-09T21:00:00+01:00, 15.00,  0.030
 0.005, 2024-08-09T21:00:00+01:00, 2024-08-09T21:30:00+01:00, 15.00,  0.075
 0.004, 2024-08-09T21:30:00+01:00, 2024-08-09T22:00:00+01:00, 15.00,  0.060
 0.001, 2024-08-09T22:00:00+01:00, 2024-08-09T22:30:00+01:00, 15.00,  0.015
 0.001, 2024-08-09T22:30:00+01:00, 2024-08-09T23:00:00+01:00, 15.00,  0.015
 0.000, 2024-08-09T23:00:00+01:00, 2024-08-09T23:30:00+01:00, 15.00,  0.000
 0.004, 2024-08-09T23:30:00+01:00, 2024-08-10T00:00:00+01:00, 15.00,  0.060
 0.001, 2024-08-10T00:00:00+01:00, 2024-08-10T00:30:00+01:00, 15.00,  0.015
 0.000, 2024-08-10T00:30:00+01:00, 2024-08-10T01:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-10T01:00:00+01:00, 2024-08-10T01:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-10T01:30:00+01:00, 2024-08-10T02:00:00+01:00, 15.00,  0.000
 0.001, 2024-08-10T02:00:00+01:00, 2024-08-10T02:30:00+01:00, 15.00,  0.015
 0.000, 2024-08-10T02:30:00+01:00, 2024-08-10T03:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-10T03:00:00+01:00, 2024-08-10T03:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-10T03:30:00+01:00, 2024-08-10T04:00:00+01:00, 15.00,  0.000
 0.001, 2024-08-10T04:00:00+01:00, 2024-08-10T04:30:00+01:00, 15.00,  0.015
 0.000, 2024-08-10T04:30:00+01:00, 2024-08-10T05:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-10T05:00:00+01:00, 2024-08-10T05:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-10T05:30:00+01:00, 2024-08-10T06:00:00+01:00, 15.00,  0.000
 0.001, 2024-08-10T06:00:00+01:00, 2024-08-10T06:30:00+01:00, 15.00,  0.015
 0.000, 2024-08-10T06:30:00+01:00, 2024-08-10T07:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-10T07:00:00+01:00, 2024-08-10T07:30:00+01:00, 15.00,  0.000
 0.002, 2024-08-10T07:30:00+01:00, 2024-08-10T08:00:00+01:00, 15.00,  0.030
 0.001, 2024-08-10T08:00:00+01:00, 2024-08-10T08:30:00+01:00, 15.00,  0.015
 0.006, 2024-08-10T08:30:00+01:00, 2024-08-10T09:00:00+01:00, 15.00,  0.090
 0.007, 2024-08-10T09:00:00+01:00, 2024-08-10T09:30:00+01:00, 15.00,  0.105
 0.001, 2024-08-10T09:30:00+01:00, 2024-08-10T10:00:00+01:00, 15.00,  0.015
 0.000, 2024-08-10T10:00:00+01:00, 2024-08-10T10:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-10T10:30:00+01:00, 2024-08-10T11:00:00+01:00, 15.00,  0.000
 0.001, 2024-08-10T11:00:00+01:00, 2024-08-10T11:30:00+01:00, 15.00,  0.015
 0.007, 2024-08-10T11:30:00+01:00, 2024-08-10T12:00:00+01:00, 15.00,  0.105
 0.001, 2024-08-10T12:00:00+01:00, 2024-08-10T12:30:00+01:00, 15.00,  0.015
 0.006, 2024-08-10T12:30:00+01:00, 2024-08-10T13:00:00+01:00, 15.00,  0.090
 0.002, 2024-08-10T13:00:00+01:00, 2024-08-10T13:30:00+01:00, 15.00,  0.030
 0.012, 2024-08-10T13:30:00+01:00, 2024-08-10T14:00:00+01:00, 15.00,  0.180
 0.112, 2024-08-10T14:00:00+01:00, 2024-08-10T14:30:00+01:00, 15.00,  1.680
 0.356, 2024-08-10T14:30:00+01:00, 2024-08-10T15:00:00+01:00, 15.00,  5.340
 0.299, 2024-08-10T15:00:00+01:00, 2024-08-10T15:30:00+01:00, 15.00,  4.485
 0.119, 2024-08-10T15:30:00+01:00, 2024-08-10T16:00:00+01:00, 15.00,  1.785
 0.815, 2024-08-10T16:00:00+01:00, 2024-08-10T16:30:00+01:00, 15.00, 12.225
 0.709, 2024-08-10T16:30:00+01:00, 2024-08-10T17:00:00+01:00, 15.00, 10.635
 0.328, 2024-08-10T17:00:00+01:00, 2024-08-10T17:30:00+01:00, 15.00,  4.920
 0.334, 2024-08-10T17:30:00+01:00, 2024-08-10T18:00:00+01:00, 15.00,  5.010
 0.405, 2024-08-10T18:00:00+01:00, 2024-08-10T18:30:00+01:00, 15.00,  6.075
 0.003, 2024-08-10T18:30:00+01:00, 2024-08-10T19:00:00+01:00, 15.00,  0.045
 0.005, 2024-08-10T19:00:00+01:00, 2024-08-10T19:30:00+01:00, 15.00,  0.075
 0.001, 2024-08-10T19:30:00+01:00, 2024-08-10T20:00:00+01:00, 15.00,  0.015
 0.001, 2024-08-10T20:00:00+01:00, 2024-08-10T20:30:00+01:00, 15.00,  0.015
 0.002, 2024-08-10T20:30:00+01:00, 2024-08-10T21:00:00+01:00, 15.00,  0.030
 0.003, 2024-08-10T21:00:00+01:00, 2024-08-10T21:30:00+01:00, 15.00,  0.045
 0.002, 2024-08-10T21:30:00+01:00, 2024-08-10T22:00:00+01:00, 15.00,  0.030
 0.002, 2024-08-10T22:00:00+01:00, 2024-08-10T22:30:00+01:00, 15.00,  0.030
 0.001, 2024-08-10T22:30:00+01:00, 2024-08-10T23:00:00+01:00, 15.00,  0.015
 0.001, 2024-08-10T23:00:00+01:00, 2024-08-10T23:30:00+01:00, 15.00,  0.015
 0.003, 2024-08-10T23:30:00+01:00, 2024-08-11T00:00:00+01:00, 15.00,  0.045
 0.001, 2024-08-11T00:00:00+01:00, 2024-08-11T00:30:00+01:00, 15.00,  0.015
 0.000, 2024-08-11T00:30:00+01:00, 2024-08-11T01:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-11T01:00:00+01:00, 2024-08-11T01:30:00+01:00, 15.00,  0.000
 0.001, 2024-08-11T01:30:00+01:00, 2024-08-11T02:00:00+01:00, 15.00,  0.015
 0.000, 2024-08-11T02:00:00+01:00, 2024-08-11T02:30:00+01:00, 15.00,  0.000
 0.003, 2024-08-11T02:30:00+01:00, 2024-08-11T03:00:00+01:00, 15.00,  0.045
 0.001, 2024-08-11T03:00:00+01:00, 2024-08-11T03:30:00+01:00, 15.00,  0.015
 0.001, 2024-08-11T03:30:00+01:00, 2024-08-11T04:00:00+01:00, 15.00,  0.015
 0.000, 2024-08-11T04:00:00+01:00, 2024-08-11T04:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-11T04:30:00+01:00, 2024-08-11T05:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-11T05:00:00+01:00, 2024-08-11T05:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-11T05:30:00+01:00, 2024-08-11T06:00:00+01:00, 15.00,  0.000
 0.001, 2024-08-11T06:00:00+01:00, 2024-08-11T06:30:00+01:00, 15.00,  0.015
 0.000, 2024-08-11T06:30:00+01:00, 2024-08-11T07:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-11T07:00:00+01:00, 2024-08-11T07:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-11T07:30:00+01:00, 2024-08-11T08:00:00+01:00, 15.00,  0.000
 0.001, 2024-08-11T08:00:00+01:00, 2024-08-11T08:30:00+01:00, 15.00,  0.015
 0.006, 2024-08-11T08:30:00+01:00, 2024-08-11T09:00:00+01:00, 15.00,  0.090
 0.009, 2024-08-11T09:00:00+01:00, 2024-08-11T09:30:00+01:00, 15.00,  0.135
 0.002, 2024-08-11T09:30:00+01:00, 2024-08-11T10:00:00+01:00, 15.00,  0.030
 0.000, 2024-08-11T10:00:00+01:00, 2024-08-11T10:30:00+01:00, 15.00,  0.000
 0.003, 2024-08-11T10:30:00+01:00, 2024-08-11T11:00:00+01:00, 15.00,  0.045
 0.005, 2024-08-11T11:00:00+01:00, 2024-08-11T11:30:00+01:00, 15.00,  0.075
 0.003, 2024-08-11T11:30:00+01:00, 2024-08-11T12:00:00+01:00, 15.00,  0.045
 0.007, 2024-08-11T12:00:00+01:00, 2024-08-11T12:30:00+01:00, 15.00,  0.105
 0.005, 2024-08-11T12:30:00+01:00, 2024-08-11T13:00:00+01:00, 15.00,  0.075
 0.278, 2024-08-11T13:00:00+01:00, 2024-08-11T13:30:00+01:00, 15.00,  4.170
 1.115, 2024-08-11T13:30:00+01:00, 2024-08-11T14:00:00+01:00, 15.00, 16.725
 1.183, 2024-08-11T14:00:00+01:00, 2024-08-11T14:30:00+01:00, 15.00, 17.745
 0.791, 2024-08-11T14:30:00+01:00, 2024-08-11T15:00:00+01:00, 15.00, 11.865
 1.518, 2024-08-11T15:00:00+01:00, 2024-08-11T15:30:00+01:00, 15.00, 22.770
 1.366, 2024-08-11T15:30:00+01:00, 2024-08-11T16:00:00+01:00, 15.00, 20.490
 1.008, 2024-08-11T16:00:00+01:00, 2024-08-11T16:30:00+01:00, 15.00, 15.120
 1.345, 2024-08-11T16:30:00+01:00, 2024-08-11T17:00:00+01:00, 15.00, 20.175
 0.802, 2024-08-11T17:00:00+01:00, 2024-08-11T17:30:00+01:00, 15.00, 12.030
 0.910, 2024-08-11T17:30:00+01:00, 2024-08-11T18:00:00+01:00, 15.00, 13.650
 0.663, 2024-08-11T18:00:00+01:00, 2024-08-11T18:30:00+01:00, 15.00,  9.945
 0.098, 2024-08-11T18:30:00+01:00, 2024-08-11T19:00:00+01:00, 15.00,  1.470
 0.021, 2024-08-11T19:00:00+01:00, 2024-08-11T19:30:00+01:00, 15.00,  0.315
 0.004, 2024-08-11T19:30:00+01:00, 2024-08-11T20:00:00+01:00, 15.00,  0.060
 0.004, 2024-08-11T20:00:00+01:00, 2024-08-11T20:30:00+01:00, 15.00,  0.060
 0.008, 2024-08-11T20:30:00+01:00, 2024-08-11T21:00:00+01:00, 15.00,  0.120
 0.010, 2024-08-11T21:00:00+01:00, 2024-08-11T21:30:00+01:00, 15.00,  0.150
 0.003, 2024-08-11T21:30:00+01:00, 2024-08-11T22:00:00+01:00, 15.00,  0.045
 0.001, 2024-08-11T22:00:00+01:00, 2024-08-11T22:30:00+01:00, 15.00,  0.015
 0.002, 2024-08-11T22:30:00+01:00, 2024-08-11T23:00:00+01:00, 15.00,  0.030
 0.002, 2024-08-11T23:00:00+01:00, 2024-08-11T23:30:00+01:00, 15.00,  0.030
 0.002, 2024-08-11T23:30:00+01:00, 2024-08-12T00:00:00+01:00, 15.00,  0.030
 0.001, 2024-08-12T00:00:00+01:00, 2024-08-12T00:30:00+01:00, 15.00,  0.015
 0.003, 2024-08-12T00:30:00+01:00, 2024-08-12T01:00:00+01:00, 15.00,  0.045
 0.001, 2024-08-12T01:00:00+01:00, 2024-08-12T01:30:00+01:00, 15.00,  0.015
 0.001, 2024-08-12T01:30:00+01:00, 2024-08-12T02:00:00+01:00, 15.00,  0.015
 0.000, 2024-08-12T02:00:00+01:00, 2024-08-12T02:30:00+01:00, 15.00,  0.000
 0.001, 2024-08-12T02:30:00+01:00, 2024-08-12T03:00:00+01:00, 15.00,  0.015
 0.000, 2024-08-12T03:00:00+01:00, 2024-08-12T03:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-12T03:30:00+01:00, 2024-08-12T04:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-12T04:00:00+01:00, 2024-08-12T04:30:00+01:00, 15.00,  0.000
 0.001, 2024-08-12T04:30:00+01:00, 2024-08-12T05:00:00+01:00, 15.00,  0.015
 0.000, 2024-08-12T05:00:00+01:00, 2024-08-12T05:30:00+01:00, 15.00,  0.000
 0.014, 2024-08-12T05:30:00+01:00, 2024-08-12T06:00:00+01:00, 15.00,  0.210
 0.005, 2024-08-12T06:00:00+01:00, 2024-08-12T06:30:00+01:00, 15.00,  0.075
 0.004, 2024-08-12T06:30:00+01:00, 2024-08-12T07:00:00+01:00, 15.00,  0.060
 0.001, 2024-08-12T07:00:00+01:00, 2024-08-12T07:30:00+01:00, 15.00,  0.015
 0.002, 2024-08-12T07:30:00+01:00, 2024-08-12T08:00:00+01:00, 15.00,  0.030
 0.002, 2024-08-12T08:00:00+01:00, 2024-08-12T08:30:00+01:00, 15.00,  0.030
 0.002, 2024-08-12T08:30:00+01:00, 2024-08-12T09:00:00+01:00, 15.00,  0.030
 0.004, 2024-08-12T09:00:00+01:00, 2024-08-12T09:30:00+01:00, 15.00,  0.060
 0.004, 2024-08-12T09:30:00+01:00, 2024-08-12T10:00:00+01:00, 15.00,  0.060
 0.007, 2024-08-12T10:00:00+01:00, 2024-08-12T10:30:00+01:00, 15.00,  0.105
 0.004, 2024-08-12T10:30:00+01:00, 2024-08-12T11:00:00+01:00, 15.00,  0.060
 0.004, 2024-08-12T11:00:00+01:00, 2024-08-12T11:30:00+01:00, 15.00,  0.060
 0.050, 2024-08-12T11:30:00+01:00, 2024-08-12T12:00:00+01:00, 15.00,  0.750
 0.019, 2024-08-12T12:00:00+01:00, 2024-08-12T12:30:00+01:00, 15.00,  0.285
 0.984, 2024-08-12T12:30:00+01:00, 2024-08-12T13:00:00+01:00, 15.00, 14.760
 1.479, 2024-08-12T13:00:00+01:00, 2024-08-12T13:30:00+01:00, 15.00, 22.185
 1.191, 2024-08-12T13:30:00+01:00, 2024-08-12T14:00:00+01:00, 15.00, 17.865
 1.864, 2024-08-12T14:00:00+01:00, 2024-08-12T14:30:00+01:00, 15.00, 27.960
 1.841, 2024-08-12T14:30:00+01:00, 2024-08-12T15:00:00+01:00, 15.00, 27.615
 1.872, 2024-08-12T15:00:00+01:00, 2024-08-12T15:30:00+01:00, 15.00, 28.080
 1.779, 2024-08-12T15:30:00+01:00, 2024-08-12T16:00:00+01:00, 15.00, 26.685
 1.617, 2024-08-12T16:00:00+01:00, 2024-08-12T16:30:00+01:00, 15.00, 24.255
 1.229, 2024-08-12T16:30:00+01:00, 2024-08-12T17:00:00+01:00, 15.00, 18.435
 1.093, 2024-08-12T17:00:00+01:00, 2024-08-12T17:30:00+01:00, 15.00, 16.395
 0.665, 2024-08-12T17:30:00+01:00, 2024-08-12T18:00:00+01:00, 15.00,  9.975
 0.556, 2024-08-12T18:00:00+01:00, 2024-08-12T18:30:00+01:00, 15.00,  8.340
 0.134, 2024-08-12T18:30:00+01:00, 2024-08-12T19:00:00+01:00, 15.00,  2.010
 0.029, 2024-08-12T19:00:00+01:00, 2024-08-12T19:30:00+01:00, 15.00,  0.435
